183,2015/11/9,98.248,90.9195,60.3408,0,0,5400.4,2611.5,16446.9,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
184,2015/11/10,99.262,93.0662,60.219,0,0,5456.14,2673.16,16413.7,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
185,2015/11/11,99.6182,93.5389,59.3999,0,0,5475.72,2686.74,16190.4,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
186,2015/11/12,100.833,94.0054,61.0289,0,0,5542.49,2700.14,16634.4,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
187,2015/11/14,101.541,92.6975,64.8278,0,0,5581.38,2662.58,17669.9,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
188,2015/11/15,101.691,92.6249,65.2098,0,0,5589.68,2660.49,17774,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
189,2015/11/16,101.663,92.5023,65.883,0,0,5588.12,2656.97,17957.5,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
190,2015/11/17,101.357,92.929,64.7501,0,0,5571.32,2669.22,17648.7,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
191,2015/11/19,101.895,91.8777,67.1115,0,0,5600.85,2639.03,18292.3,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
192,2015/11/20,100.267,90.2754,64.7074,0,0,5511.39,2593,17637.1,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
193,2015/11/23,101.301,89.3314,64.7378,0,0,5568.21,2565.89,17645.3,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
194,2015/11/24,104.328,98.6063,64.888,0,0,5734.61,2832.29,17686.3,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
195,2015/11/25,105.669,97.409,69.7328,0,0,5808.34,2797.9,19006.8,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
196,2015/11/26,105.068,97.8314,68.9175,0,0,5775.28,2810.04,18784.6,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
